gisjoin,state,county,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
G3500350,NM,Otero County,16.228538812785388,41.1,-12.0,1991.500000000059,1235.4166666667163,43.54417808219178,1.089745754896719,20.0,-18.433854511868816,3.948904109589041,17.5,227.2890410958904,1062,268.7945205479452,1048,64.74155251141552,493
G3500370,NM,Quay County,13.804543378995435,39.4,-16.4,2531.2791666667454,890.4375000000158,55.772488584474885,3.5749932324720106,25.19999999999999,-22.54649569438061,4.677191780821918,20.6,214.1054794520548,1047,252.8263698630137,1040,64.57659817351598,608
G3500390,NM,Rio Arriba County,8.199566210045662,34.0,-18.4,4059.2833333336785,372.62499999999704,45.779908675799085,-5.256095993994467,15.03519495527786,-28.815759430647688,3.230114155251142,30.0,221.96175799086757,1068,298.0429223744292,1095,51.85022831050228,447
G3500410,NM,Roosevelt County,13.613778538812785,42.2,-15.0,2732.1958333336065,1021.7250000000313,55.492237442922374,2.1720118889688735,25.53038428402067,-23.16281349071761,5.252271689497717,26.9,215.72865296803653,1052,253.35342465753425,1001,63.234703196347034,531
G3500430,NM,Sandoval County,13.675787671232875,38.9,-9.4,2496.895833333288,809.0583333333234,42.40102739726027,-0.7944812100407217,18.39088705104541,-27.037246853139322,3.8958219178082194,21.6,226.07305936073058,1088,279.22020547945203,1058,60.91095890410959,564
G3500450,NM,San Juan County,11.815696347031961,36.1,-16.0,3162.633333333743,795.8625000000233,47.20901826484018,-1.5023968816200628,16.942310991947295,-20.351638578522625,3.644737442922375,28.2,221.96495433789954,1058,292.21061643835617,1057,55.65582191780822,563
G3500470,NM,San Miguel County,10.809897260273972,33.3,-21.0,3143.7791666668454,409.89166666666785,47.04052511415525,-2.527722574427857,17.520895519281282,-33.538505698668615,5.0534474885844745,20.1,216.68801369863013,1061,276.43721461187215,1060,58.481963470319634,521
G3500490,NM,Santa Fe County,10.818892694063926,36.0,-16.0,3245.045833333763,514.4416666666818,49.58390410958904,-1.2760886913836327,17.027103319384025,-25.83403592766507,4.093538812785388,17.5,226.72511415525113,1068,299.46586757990866,1074,53.60285388127854,518
G3500510,NM,Sierra County,16.202705479452053,37.2,-10.0,1883.858333333362,1118.3458333333895,37.10034246575343,-0.748954756863625,19.922096116070747,-21.63441205365598,3.849360730593608,22.1,240.72979452054796,1069,311.39269406392697,1049,55.87260273972603,462
G3500530,NM,Socorro County,13.675787671232875,38.9,-9.4,2496.895833333288,809.0583333333234,42.40102739726027,-0.7944812100407217,18.39088705104541,-27.037246853139322,3.8958219178082194,21.6,226.07305936073058,1088,279.22020547945203,1058,60.91095890410959,564
G3500550,NM,Taos County,8.199566210045662,34.0,-18.4,4059.2833333336785,372.62499999999704,45.779908675799085,-5.256095993994467,15.03519495527786,-28.815759430647688,3.230114155251142,30.0,221.96175799086757,1068,298.0429223744292,1095,51.85022831050228,447
G3500570,NM,Torrance County,10.818892694063926,36.0,-16.0,3245.045833333763,514.4416666666818,49.58390410958904,-1.2760886913836327,17.027103319384025,-25.83403592766507,4.093538812785388,17.5,226.72511415525113,1068,299.46586757990866,1074,53.60285388127854,518
G3500590,NM,Union County,12.702214611872147,37.2,-14.5,2843.549999999932,800.3583333333295,49.86792237442923,0.6521823333895207,24.26108028545201,-23.31163222629175,5.171107305936073,20.6,218.14908675799086,1039,274.28413242009134,1036,57.84052511415525,552
G3500610,NM,Valencia County,13.675787671232875,38.9,-9.4,2496.895833333288,809.0583333333234,42.40102739726027,-0.7944812100407217,18.39088705104541,-27.037246853139322,3.8958219178082194,21.6,226.07305936073058,1088,279.22020547945203,1058,60.91095890410959,564
G3600050,NY,Bronx County,13.594942922374429,36.7,-15.0,2485.0208333332803,767.6749999999919,60.77945205479452,5.464535790603127,24.94981397288001,-24.320803243454748,5.422260273972603,16.5,163.97134703196346,968,156.95148401826484,942,73.17009132420091,631
G3600070,NY,Broome County,8.27824200913242,33.9,-21.7,3947.512499999914,289.57083333333486,70.48915525114155,2.7498532807187064,25.048051907267904,-23.946055217884293,4.561073059360731,14.4,152.91495433789953,982,132.8095890410959,966,76.61906392694064,593
G3600090,NY,Cattaraugus County,6.383515981735159,31.1,-23.9,4556.8749999999645,207.35833333333457,75.14714611872147,1.8355191832744189,22.29444718738216,-26.6102557058789,3.6822260273972605,12.9,153.51118721461188,991,119.7648401826484,955,82.75833333333334,487
G3600110,NY,Cayuga County,9.22058219178082,36.1,-21.7,3724.8249999999384,410.8375000000014,72.67374429223744,4.063759847104184,23.826645996395484,-26.18633051273838,3.8974885844748868,17.5,155.7310502283105,972,140.637100456621,983,74.65262557077625,505
G3600130,NY,Chautauqua County,7.810068493150683,32.8,-23.4,4053.858333333533,225.03333333333413,72.1109589041096,2.577489684381281,24.36108562565613,-31.980094184516588,3.650285388127854,14.4,141.3503424657534,970,120.64235159817352,931,71.40867579908675,611
G3600150,NY,Chemung County,8.982283105022832,32.0,-21.0,3686.7583333337425,285.7916666666602,73.99634703196347,4.041499829349654,23.088644167393397,-22.32001053670419,2.726369863013699,26.7,137.06963470319636,968,119.00319634703196,976,71.33173515981736,542
G3600170,NY,Chenango County,8.27824200913242,33.9,-21.7,3947.512499999914,289.57083333333486,70.48915525114155,2.7498532807187064,25.048051907267904,-23.946055217884293,4.561073059360731,14.4,152.91495433789953,982,132.8095890410959,966,76.61906392694064,593
G3600190,NY,Clinton County,7.866141552511415,37.2,-27.8,4132.370833333253,324.0125000000016,67.82956621004566,1.7355927221614516,24.027223078718237,-30.589705309016267,4.209372146118723,21.1,153.10707762557078,1007,140.7219178082192,1009,74.27705479452055,517
G3600210,NY,Columbia County,8.990468036529682,35.6,-19.4,3798.4166666665956,400.4375000000006,69.59041095890412,3.144480436240006,24.503510267414697,-25.96929806396514,4.291632420091324,15.9,160.9197488584475,1036,143.5868721461187,977,78.85913242009133,514
G3600230,NY,Cortland County,8.27824200913242,33.9,-21.7,3947.512499999914,289.57083333333486,70.48915525114155,2.7498532807187064,25.048051907267904,-23.946055217884293,4.561073059360731,14.4,152.91495433789953,982,132.8095890410959,966,76.61906392694064,593
G3600250,NY,Delaware County,8.294394977168949,31.0,-22.0,3989.9000000003066,337.8541666666636,69.375,2.4723451978290325,22.141898002542007,-26.474324979180977,3.0562671232876713,14.4,150.986301369863,1016,135.6777397260274,965,73.05251141552512,539
G3600270,NY,Dutchess County,10.270913242009133,34.0,-25.6,3378.970833333787,448.354166666672,73.05114155251141,5.076188962675363,26.018134036939784,-28.394690880025763,2.532545662100457,25.7,144.5722602739726,967,127.44052511415525,923,74.01061643835617,570
G3600290,NY,Erie County,9.048835616438357,31.7,-18.9,3723.020833333263,346.3458333333351,70.8810502283105,3.5278191714713776,23.4655906511598,-24.230413785433626,5.239965753424658,18.0,155.1340182648402,1000,136.94269406392695,969,74.01586757990867,543
G3600310,NY,Essex County,5.235159817351598,32.7,-33.2,5008.400000000396,239.73333333332707,75.80662100456621,0.6779729952440593,23.368228959095177,-36.94615286256956,2.5801712328767126,24.9,145.22157534246574,965,148.4247716894977,974,65.66712328767123,574
G3600330,NY,Franklin County,5.235159817351598,32.7,-33.2,5008.400000000396,239.73333333332707,75.80662100456621,0.6779729952440593,23.368228959095177,-36.94615286256956,2.5801712328767126,24.9,145.22157534246574,965,148.4247716894977,974,65.66712328767123,574
G3600350,NY,Fulton County,8.990468036529682,35.6,-19.4,3798.4166666665956,400.4375000000006,69.59041095890412,3.144480436240006,24.503510267414697,-25.96929806396514,4.291632420091324,15.9,160.9197488584475,1036,143.5868721461187,977,78.85913242009133,514
G3600370,NY,Genesee County,9.43285388127854,35.0,-21.1,3680.108333333292,443.6000000000012,74.36940639269406,4.6011318063147755,25.603265962972728,-22.19659763741612,4.245764840182648,19.6,154.09634703196346,981,137.10559360730593,956,74.60490867579908,486
G3600390,NY,Greene County,8.990468036529682,35.6,-19.4,3798.4166666665956,400.4375000000006,69.59041095890412,3.144480436240006,24.503510267414697,-25.96929806396514,4.291632420091324,15.9,160.9197488584475,1036,143.5868721461187,977,78.85913242009133,514
G3600410,NY,Hamilton County,5.235159817351598,32.7,-33.2,5008.400000000396,239.73333333332707,75.80662100456621,0.6779729952440593,23.368228959095177,-36.94615286256956,2.5801712328767126,24.9,145.22157534246574,965,148.4247716894977,974,65.66712328767123,574
G3600430,NY,Herkimer County,8.424303652968037,32.2,-22.8,3921.8166666667516,317.18749999999955,75.42237442922375,3.8763486727395677,23.350168217272596,-30.250301496445076,3.5189840182648404,15.5,140.54052511415526,969,123.8087899543379,936,69.86803652968037,477
G3600450,NY,Jefferson County,7.925205479452055,32.0,-28.0,4097.475000000256,310.67499999999444,74.86210045662101,3.316647710342045,23.38225921930706,-32.3933999538026,3.6467579908675805,23.1,134.76164383561644,950,118.64440639269407,970,68.14668949771689,565
G3600470,NY,Kings County,12.481746575342465,35.0,-15.6,2791.8666666666,668.2041666666665,64.85593607305935,5.568901243142553,26.61566336148354,-27.29952228541319,5.355433789954339,24.7,168.04760273972602,983,151.1837899543379,975,80.47808219178083,515
G3600490,NY,Lewis County,7.6606506849315075,34.4,-23.9,4182.220833333761,298.8583333333325,77.08093607305936,3.232962054703898,23.892885946254637,-38.46928936039677,4.148047945205479,18.5,135.64680365296803,976,114.29965753424658,943,70.51712328767124,567
G3600510,NY,Livingston County,9.43285388127854,35.0,-21.1,3680.108333333292,443.6000000000012,74.36940639269406,4.6011318063147755,25.603265962972728,-22.19659763741612,4.245764840182648,19.6,154.09634703196346,981,137.10559360730593,956,74.60490867579908,486
G3600530,NY,Madison County,8.424303652968037,32.2,-22.8,3921.8166666667516,317.18749999999955,75.42237442922375,3.8763486727395677,23.350168217272596,-30.250301496445076,3.5189840182648404,15.5,140.54052511415526,969,123.8087899543379,936,69.86803652968037,477
G3600550,NY,Monroe County,9.43285388127854,35.0,-21.1,3680.108333333292,443.6000000000012,74.36940639269406,4.6011318063147755,25.603265962972728,-22.19659763741612,4.245764840182648,19.6,154.09634703196346,981,137.10559360730593,956,74.60490867579908,486
G3600570,NY,Montgomery County,8.990468036529682,35.6,-19.4,3798.4166666665956,400.4375000000006,69.59041095890412,3.144480436240006,24.503510267414697,-25.96929806396514,4.291632420091324,15.9,160.9197488584475,1036,143.5868721461187,977,78.85913242009133,514
G3600590,NY,Nassau County,12.435,37.0,-12.6,2718.3375000004385,577.6125000000321,67.1101598173516,5.802741699956352,24.08372113728882,-24.86870090825647,4.166369863013699,15.4,164.94269406392695,960,165.04931506849314,957,71.30924657534247,657
G3600610,NY,New York County,12.481746575342465,35.0,-15.6,2791.8666666666,668.2041666666665,64.85593607305935,5.568901243142553,26.61566336148354,-27.29952228541319,5.355433789954339,24.7,168.04760273972602,983,151.1837899543379,975,80.47808219178083,515
G3600630,NY,Niagara County,9.538504566210047,34.0,-21.2,3611.012500000423,413.06666666667246,72.50582191780822,4.384897874791616,24.020828554643913,-25.400220853278313,4.800525114155251,18.0,135.94098173515982,947,111.16917808219178,957,71.53196347031964,548
G3600650,NY,Oneida County,8.424303652968037,32.2,-22.8,3921.8166666667516,317.18749999999955,75.42237442922375,3.8763486727395677,23.350168217272596,-30.250301496445076,3.5189840182648404,15.5,140.54052511415526,969,123.8087899543379,936,69.86803652968037,477
G3600670,NY,Onondaga County,9.22058219178082,36.1,-21.7,3724.8249999999384,410.8375000000014,72.67374429223744,4.063759847104184,23.826645996395484,-26.18633051273838,3.8974885844748868,17.5,155.7310502283105,972,140.637100456621,983,74.65262557077625,505
G3600690,NY,Ontario County,9.43285388127854,35.0,-21.1,3680.108333333292,443.6000000000012,74.36940639269406,4.6011318063147755,25.603265962972728,-22.19659763741612,4.245764840182648,19.6,154.09634703196346,981,137.10559360730593,956,74.60490867579908,486
G3600710,NY,Orange County,10.20054794520548,36.0,-20.0,3460.100000000361,503.8000000000038,67.15365296803652,3.6058074891836274,26.052755121510643,-28.066830268668866,3.837956621004567,23.1,151.2881278538813,951,136.63025114155252,949,72.98333333333333,599
G3600730,NY,Orleans County,9.43285388127854,35.0,-21.1,3680.108333333292,443.6000000000012,74.36940639269406,4.6011318063147755,25.603265962972728,-22.19659763741612,4.245764840182648,19.6,154.09634703196346,981,137.10559360730593,956,74.60490867579908,486
G3600750,NY,Oswego County,9.22058219178082,36.1,-21.7,3724.8249999999384,410.8375000000014,72.67374429223744,4.063759847104184,23.826645996395484,-26.18633051273838,3.8974885844748868,17.5,155.7310502283105,972,140.637100456621,983,74.65262557077625,505
G3600770,NY,Otsego County,8.424303652968037,32.2,-22.8,3921.8166666667516,317.18749999999955,75.42237442922375,3.8763486727395677,23.350168217272596,-30.250301496445076,3.5189840182648404,15.5,140.54052511415526,969,123.8087899543379,936,69.86803652968037,477
G3600790,NY,Putnam County,9.935057077625572,34.0,-21.0,3447.716666667091,394.51249999999936,72.72568493150685,4.486764151924467,26.023824474966375,-28.50809543049155,2.994486301369863,11.3,159.35821917808218,950,153.836301369863,949,73.1648401826484,568
G3600810,NY,Queens County,13.594942922374429,36.7,-15.0,2485.0208333332803,767.6749999999919,60.77945205479452,5.464535790603127,24.94981397288001,-24.320803243454748,5.422260273972603,16.5,163.97134703196346,968,156.95148401826484,942,73.17009132420091,631
G3600830,NY,Rensselaer County,8.990468036529682,35.6,-19.4,3798.4166666665956,400.4375000000006,69.59041095890412,3.144480436240006,24.503510267414697,-25.96929806396514,4.291632420091324,15.9,160.9197488584475,1036,143.5868721461187,977,78.85913242009133,514
G3600850,NY,Richmond County,12.506952054794521,37.8,-18.3,2848.133333333282,733.6708333333266,64.61769406392695,5.3091171498246394,23.95768319593617,-26.633759208742276,4.418230593607307,16.5,162.32659817351598,977,147.96107305936073,971,77.18744292237443,503
G3600870,NY,Rockland County,10.467899543378994,37.2,-17.0,3264.054166666992,405.337500000011,67.6296803652968,4.083131324050778,23.967244718904055,-29.639370613781097,3.4858105022831056,23.1,152.01301369863015,967,144.85228310502282,926,72.63527397260275,581
G3600890,NY,St. Lawrence County,7.027785388127853,34.4,-31.1,4445.7749999999405,331.41666666666765,72.26837899543379,1.8232594200439316,25.66703326363188,-33.9390418330471,3.827511415525115,14.4,154.08287671232875,947,151.9074200913242,995,70.60799086757991,594
G3600910,NY,Saratoga County,8.990468036529682,35.6,-19.4,3798.4166666665956,400.4375000000006,69.59041095890412,3.144480436240006,24.503510267414697,-25.96929806396514,4.291632420091324,15.9,160.9197488584475,1036,143.5868721461187,977,78.85913242009133,514
G3600930,NY,Schenectady County,8.990468036529682,35.6,-19.4,3798.4166666665956,400.4375000000006,69.59041095890412,3.144480436240006,24.503510267414697,-25.96929806396514,4.291632420091324,15.9,160.9197488584475,1036,143.5868721461187,977,78.85913242009133,514
G3600950,NY,Schoharie County,8.990468036529682,35.6,-19.4,3798.4166666665956,400.4375000000006,69.59041095890412,3.144480436240006,24.503510267414697,-25.96929806396514,4.291632420091324,15.9,160.9197488584475,1036,143.5868721461187,977,78.85913242009133,514
G3600970,NY,Schuyler County,8.982283105022832,32.0,-21.0,3686.7583333337425,285.7916666666602,73.99634703196347,4.041499829349654,23.088644167393397,-22.32001053670419,2.726369863013699,26.7,137.06963470319636,968,119.00319634703196,976,71.33173515981736,542
G3600990,NY,Seneca County,8.982283105022832,32.0,-21.0,3686.7583333337425,285.7916666666602,73.99634703196347,4.041499829349654,23.088644167393397,-22.32001053670419,2.726369863013699,26.7,137.06963470319636,968,119.00319634703196,976,71.33173515981736,542
G3601010,NY,Steuben County,8.982283105022832,32.0,-21.0,3686.7583333337425,285.7916666666602,73.99634703196347,4.041499829349654,23.088644167393397,-22.32001053670419,2.726369863013699,26.7,137.06963470319636,968,119.00319634703196,976,71.33173515981736,542
G3601030,NY,Suffolk County,12.225536529680367,35.6,-14.4,2817.4000000000365,600.2208333333318,70.67408675799086,6.410322201056437,25.10535980098348,-24.849546194979553,4.018070776255708,16.0,160.68230593607305,972,150.9683789954338,961,72.56586757990867,531
